"SpeciesID"	"SpecCode"	"Species"	"Genus"	"AphiaID"	"Class"	"Order"	"Family"	"Fresh"	"Brack"	"Saltwater"	"DemersPelag"	"AnaCat"
"1593"	"Fis-29110"	14319	"Neosebastes thetidis"	"Neosebastes"	"281717"	"Actinopterygii"	"Scorpaeniformes"	"Neosebastidae"	0	0	1	"demersal"	NA
"1594"	"Fis-138560"	14320	"Scorpaena papillosa"	"Scorpaena"	"274731"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	1	1	"demersal"	NA
"1595"	"Fis-35812"	14321	"Lepidotrigla modesta"	"Lepidotrigla"	"274906"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"1596"	"Fis-35813"	14323	"Lepidotrigla mulhalli"	"Lepidotrigla"	"274907"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"1597"	"Fis-29112"	14324	"Lepidotrigla papilio"	"Lepidotrigla"	"274911"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"1598"	"Fis-29113"	14326	"Lepidotrigla vanessa"	"Lepidotrigla"	"274921"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"1599"	"Fis-29116"	14330	"Bodianus macrognathos"	"Bodianus"	"218928"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"1600"	"Fis-29117"	14334	"Bodianus macrourus"	"Bodianus"	"218927"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"1601"	"Fis-35814"	14338	"Pataecus fronto"	"Pataecus"	"282179"	"Actinopterygii"	"Scorpaeniformes"	"Pataecidae"	0	0	1	"demersal"	NA
"1602"	"Fis-35815"	14340	"Platycephalus conatus"	"Platycephalus"	"274655"	"Actinopterygii"	"Scorpaeniformes"	"Platycephalidae"	0	0	1	"demersal"	NA
"1603"	"Fis-169149"	14341	"Platycephalus grandispinis"	"Platycephalus"	"1019878"	"Actinopterygii"	"Scorpaeniformes"	"Platycephalidae"	0	0	1	"demersal"	NA
"1604"	"Fis-153058"	14342	"Iniistius bimaculatus"	"Iniistius"	"312550"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"demersal"	NA
"1605"	"Fis-35818"	14343	"Stephanolepis diaspros"	"Stephanolepis"	"127408"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"demersal"	NA
"1606"	"Fis-22217"	1435	"Brama dussumieri"	"Brama"	"221416"	"Actinopterygii"	"Perciformes"	"Bramidae"	0	0	1	"pelagic-neritic"	"oceanodromous"
"1607"	"Fis-29119"	14350	"Caesioperca lepidoptera"	"Caesioperca"	"280011"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"demersal"	NA
"1608"	"Fis-29120"	14352	"Caesioperca rasor"	"Caesioperca"	"280012"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"demersal"	NA
"1609"	"Fis-35820"	14353	"Lepidoperca occidentalis"	"Lepidoperca"	"281302"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"demersal"	NA
"1610"	"Fis-29121"	14354	"Lepidoperca pulchella"	"Lepidoperca"	"281303"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"demersal"	NA
"1611"	"Fis-29122"	14355	"Othos dentex"	"Othos"	"281948"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"reef-associated"	NA
"1612"	"Fis-35823"	14364	"Neenchelys buitendijki"	"Neenchelys"	"281643"	"Actinopterygii"	"Anguilliformes"	"Ophichthidae"	0	0	1	"demersal"	NA
"1613"	"Fis-35824"	14371	"Plagiogeneion macrolepis"	"Plagiogeneion"	"279326"	"Actinopterygii"	"Perciformes"	"Emmelichthyidae"	0	0	1	"demersal"	NA
"1614"	"Fis-29125"	14373	"Parequula melbournensis"	"Parequula"	"282145"	"Actinopterygii"	"Perciformes"	"Gerreidae"	0	0	1	"demersal"	NA
"1615"	"Fis-172588"	14376	"Gracilimugil argenteus"	"Gracilimugil"	"1042843"	"Actinopterygii"	"Mugiliformes"	"Mugilidae"	1	1	1	"demersal"	"catadromous"
"1616"	"Fis-35826"	14379	"Scarus collana"	"Scarus"	"219123"	"Actinopterygii"	"Perciformes"	"Scaridae"	0	0	1	"reef-associated"	NA
"1617"	"Fis-35827"	14380	"Scarus ferrugineus"	"Scarus"	"219121"	"Actinopterygii"	"Perciformes"	"Scaridae"	0	0	1	"reef-associated"	NA
"1618"	"Fis-29128"	14381	"Scarus fuscopurpureus"	"Scarus"	"219132"	"Actinopterygii"	"Perciformes"	"Scaridae"	0	0	1	"reef-associated"	NA
"1619"	"Fis-29129"	14382	"Chlorurus genazonatus"	"Chlorurus"	"219085"	"Actinopterygii"	"Perciformes"	"Scaridae"	0	0	1	"reef-associated"	NA
"1620"	"Fis-35828"	14383	"Scarus persicus"	"Scarus"	"219130"	"Actinopterygii"	"Perciformes"	"Scaridae"	0	0	1	"benthopelagic"	NA
"1621"	"Fis-29130"	14387	"Parapriacanthus elongatus"	"Parapriacanthus"	"276975"	"Actinopterygii"	"Perciformes"	"Pempheridae"	0	0	1	"demersal"	NA
"1622"	"Fis-35829"	14388	"Pempheris klunzingeri"	"Pempheris"	"277060"	"Actinopterygii"	"Perciformes"	"Pempheridae"	0	0	1	"demersal"	NA
"1623"	"Fis-62823"	14389	"Pempheris multiradiata"	"Pempheris"	"277062"	"Actinopterygii"	"Perciformes"	"Pempheridae"	0	0	1	"demersal"	NA
"1624"	"Fis-23630"	1439	"Lutjanus goreensis"	"Lutjanus"	"276538"	"Actinopterygii"	"Perciformes"	"Lutjanidae"	1	1	1	"reef-associated"	" "
"1625"	"Fis-35831"	14390	"Scorpis aequipinnis"	"Scorpis"	"282728"	"Actinopterygii"	"Perciformes"	"Kyphosidae"	0	0	1	"demersal"	NA
"1626"	"Fis-35832"	14391	"Solea ovata"	"Solea"	"274311"	"Actinopterygii"	"Pleuronectiformes"	"Soleidae"	0	0	1	"demersal"	NA
"1627"	"Fis-35833"	14394	"Solea elongata"	"Solea"	"219832"	"Actinopterygii"	"Pleuronectiformes"	"Soleidae"	0	0	1	"demersal"	NA
"1628"	"Fis-144567"	14395	"Synaptura commersonnii"	"Synaptura"	"274315"	"Actinopterygii"	"Pleuronectiformes"	"Soleidae"	0	1	1	"demersal"	"amphidromous"
"1629"	"Fis-29133"	14397	"Zebrias synapturoides"	"Zebrias"	"277590"	"Actinopterygii"	"Pleuronectiformes"	"Soleidae"	0	0	1	"demersal"	NA
"1630"	"Fis-35835"	14399	"Polysteganus baissaci"	"Polysteganus"	"218615"	"Actinopterygii"	"Perciformes"	"Sparidae"	0	0	1	"demersal"	NA
"1631"	"Fis-22834"	144	"Thunnus atlanticus"	"Thunnus"	"159343"	"Actinopterygii"	"Perciformes"	"Scombridae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"1632"	"Fis-35836"	14401	"Bodianus insularis"	"Bodianus"	"273532"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"1633"	"Fis-35838"	14405	"Parazanclistius hutchinsi"	"Parazanclistius"	"282138"	"Actinopterygii"	"Perciformes"	"Pentacerotidae"	0	0	1	"demersal"	NA
"1634"	"Fis-29134"	14409	"Oplegnathus woodwardi"	"Oplegnathus"	"277895"	"Actinopterygii"	"Perciformes"	"Oplegnathidae"	0	0	1	"demersal"	NA
"1635"	"Fis-29136"	14414	"Dactylophora nigricans"	"Dactylophora"	"280476"	"Actinopterygii"	"Perciformes"	"Cheilodactylidae"	0	0	1	"reef-associated"	NA
"1636"	"Fis-29137"	14415	"Nemadactylus valenciennesi"	"Nemadactylus"	"281655"	"Actinopterygii"	"Perciformes"	"Cheilodactylidae"	0	0	1	"demersal"	NA
"1637"	"Fis-29138"	14416	"Latridopsis forsteri"	"Latridopsis"	"281278"	"Actinopterygii"	"Perciformes"	"Latridae"	0	0	1	"demersal"	NA
"1638"	"Fis-29139"	14417	"Latris lineata"	"Latris"	"281280"	"Actinopterygii"	"Perciformes"	"Latridae"	0	0	1	"reef-associated"	NA
"1639"	"Fis-35840"	14418	"Serranus atricauda"	"Serranus"	"127040"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"demersal"	NA
"1640"	"Fis-29140"	14419	"Serranus hepatus"	"Serranus"	"127042"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"demersal"	NA
"1641"	"Fis-29141"	14420	"Achoerodus gouldii"	"Achoerodus"	"279497"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"1642"	"Fis-114118"	14424	"Pseudolabrus rubicundus"	"Pseudolabrus"	"282440"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"1643"	"Fis-113792"	14426	"Notolabrus tetricus"	"Notolabrus"	"281792"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"1644"	"Fis-29145"	14428	"Parapercis allporti"	"Parapercis"	"276980"	"Actinopterygii"	"Perciformes"	"Pinguipedidae"	0	0	1	"demersal"	NA
"1645"	"Fis-29146"	14430	"Parapercis haackei"	"Parapercis"	"276998"	"Actinopterygii"	"Perciformes"	"Pinguipedidae"	0	0	1	"reef-associated"	NA
"1646"	"Fis-35841"	14431	"Parapercis ramsayi"	"Parapercis"	"277011"	"Actinopterygii"	"Perciformes"	"Pinguipedidae"	0	0	1	"demersal"	NA
"1647"	"Fis-35843"	14433	"Ichthyscopus barbatus"	"Ichthyscopus"	"281145"	"Actinopterygii"	"Perciformes"	"Uranoscopidae"	0	0	1	"demersal"	NA
"1648"	"Fis-29147"	14434	"Kathetostoma laeve"	"Kathetostoma"	"275993"	"Actinopterygii"	"Perciformes"	"Uranoscopidae"	0	0	1	"demersal"	NA
"1649"	"Fis-35844"	14435	"Kathetostoma nigrofasciatum"	"Kathetostoma"	"275994"	"Actinopterygii"	"Perciformes"	"Uranoscopidae"	0	0	1	"demersal"	NA
"1650"	"Fis-22030"	14436	"Eocallionymus papilio"	"Eocallionymus"	"280688"	"Actinopterygii"	"Perciformes"	"Callionymidae"	0	0	1	"reef-associated"	NA
"1651"	"Fis-22032"	14438	"Foetorepus calauropomus"	"Foetorepus"	"276341"	"Actinopterygii"	"Perciformes"	"Callionymidae"	0	0	1	"demersal"	NA
"1652"	"Fis-29151"	14440	"Repomucenus calcaratus"	"Repomucenus"	"282559"	"Actinopterygii"	"Perciformes"	"Callionymidae"	0	0	1	"demersal"	NA
"1653"	"Fis-35850"	14457	"Plectranthias wheeleri"	"Plectranthias"	"279029"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"reef-associated"	NA
"1654"	"Fis-35863"	14480	"Bostrychus sinensis"	"Bostrychus"	"279944"	"Actinopterygii"	"Perciformes"	"Eleotridae"	1	1	1	"demersal"	"amphidromous"
"1655"	"Fis-35868"	14490	"Diodon eydouxii"	"Diodon"	"127401"	"Actinopterygii"	"Tetraodontiformes"	"Diodontidae"	0	0	1	"pelagic-neritic"	NA
"1656"	"Fis-29161"	14497	"Strongylura urvillii"	"Strongylura"	"275988"	"Actinopterygii"	"Beloniformes"	"Belonidae"	0	1	1	"pelagic-neritic"	NA
"1657"	"Fis-22835"	145	"Thunnus maccoyii"	"Thunnus"	"219720"	"Actinopterygii"	"Perciformes"	"Scombridae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"1658"	"Fis-29164"	14503	"Tylosurus punctulatus"	"Tylosurus"	"272148"	"Actinopterygii"	"Beloniformes"	"Belonidae"	0	0	1	"reef-associated"	NA
"1659"	"Fis-35869"	14505	"Knipowitschia caucasica"	"Knipowitschia"	"126899"	"Actinopterygii"	"Perciformes"	"Gobiidae"	1	1	1	"demersal"	"amphidromous"
"1660"	"Fis-29166"	14514	"Eleutheronema tridactylum"	"Eleutheronema"	"280640"	"Actinopterygii"	"Perciformes"	"Polynemidae"	0	1	1	"pelagic-neritic"	NA
"1661"	"Fis-29168"	14518	"Filimanus sealei"	"Filimanus"	"280783"	"Actinopterygii"	"Perciformes"	"Polynemidae"	0	0	1	"demersal"	NA
"1662"	"Fis-23436"	1452	"Chirocentrus nudus"	"Chirocentrus"	"212258"	"Actinopterygii"	"Clupeiformes"	"Chirocentridae"	0	0	1	"pelagic-neritic"	" "
"1663"	"Fis-29170"	14520	"Arnoglossus muelleri"	"Arnoglossus"	"274170"	"Actinopterygii"	"Pleuronectiformes"	"Bothidae"	0	0	1	"demersal"	NA
"1664"	"Fis-35874"	14522	"Lophonectes gallus"	"Lophonectes"	"281398"	"Actinopterygii"	"Pleuronectiformes"	"Bothidae"	0	0	1	"demersal"	NA
"1665"	"Fis-29171"	14524	"Ammotretis lituratus"	"Ammotretis"	"279582"	"Actinopterygii"	"Pleuronectiformes"	"Pleuronectidae"	0	0	1	"demersal"	NA
"1666"	"Fis-35876"	14525	"Azygopus pinnifasciatus"	"Azygopus"	"279854"	"Actinopterygii"	"Pleuronectiformes"	"Pleuronectidae"	0	0	1	"demersal"	NA
"1667"	"Fis-29924"	1453	"Dussumieria acuta"	"Dussumieria"	"126419"	"Actinopterygii"	"Clupeiformes"	"Dussumieriidae"	1	1	1	"pelagic-neritic"	NA
"1668"	"Fis-35877"	14530	"Taratretis derwentensis"	"Taratretis"	"282926"	"Actinopterygii"	"Pleuronectiformes"	"Pleuronectidae"	0	0	1	"demersal"	NA
"1669"	"Fis-22077"	14532	"Acanthaluteres brownii"	"Acanthaluteres"	"279462"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"reef-associated"	NA
"1670"	"Fis-29174"	14534	"Brachaluteres jacksonianus"	"Brachaluteres"	"279951"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	1	1	"reef-associated"	NA
"1671"	"Fis-29175"	14535	"Eubalichthys bucephalus"	"Eubalichthys"	"280729"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	1	1	"demersal"	NA
"1672"	"Fis-29176"	14538	"Eubalichthys mosaicus"	"Eubalichthys"	"280733"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"reef-associated"	NA
"1673"	"Fis-164133"	14539	"Eubalichthys quadrispinis"	"Eubalichthys"	"712923"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"demersal"	NA
"1674"	"Fis-29925"	1454	"Dussumieria elopsoides"	"Dussumieria"	"212259"	"Actinopterygii"	"Clupeiformes"	"Dussumieriidae"	0	0	1	"pelagic-neritic"	NA
"1675"	"Fis-29177"	14540	"Meuschenia australis"	"Meuschenia"	"277610"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"reef-associated"	NA
"1676"	"Fis-35879"	14541	"Meuschenia flavolineata"	"Meuschenia"	"277611"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"reef-associated"	NA
"1677"	"Fis-29178"	14544	"Meuschenia freycineti"	"Meuschenia"	"220060"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"demersal"	NA
"1678"	"Fis-29180"	14547	"Meuschenia hippocrepis"	"Meuschenia"	"277613"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"demersal"	NA
"1679"	"Fis-149242"	14549	"Nelusetta ayraud"	"Nelusetta"	"281648"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"demersal"	NA
"1680"	"Fis-586"	1455	"Etrumeus sadina"	"Etrumeus"	"584793"	"Actinopterygii"	"Clupeiformes"	"Dussumieriidae"	0	0	1	"pelagic-neritic"	"oceanodromous"
"1681"	"Fis-119913"	14550	"Acanthaluteres vittiger"	"Acanthaluteres"	"279464"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"demersal"	NA
"1682"	"Fis-29183"	14555	"Scobinichthys granulatus"	"Scobinichthys"	"282705"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"reef-associated"	NA
"1683"	"Fis-29184"	14556	"Thamnaconus degeni"	"Thamnaconus"	"277206"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"demersal"	NA
"1684"	"Fis-35880"	14558	"Anoplocapros amygdaloides"	"Anoplocapros"	"277921"	"Actinopterygii"	"Tetraodontiformes"	"Aracanidae"	0	0	1	"demersal"	NA
"1685"	"Fis-29185"	14559	"Anoplocapros inermis"	"Anoplocapros"	"277922"	"Actinopterygii"	"Tetraodontiformes"	"Aracanidae"	0	0	1	"demersal"	NA
"1686"	"Fis-30013"	1456	"Etrumeus whiteheadi"	"Etrumeus"	"217441"	"Actinopterygii"	"Clupeiformes"	"Dussumieriidae"	0	0	1	"pelagic-neritic"	NA
"1687"	"Fis-29186"	14560	"Anoplocapros lenticularis"	"Anoplocapros"	"277923"	"Actinopterygii"	"Tetraodontiformes"	"Aracanidae"	0	0	1	"demersal"	NA
"1688"	"Fis-131543"	14561	"Aracana aurita"	"Aracana"	"279676"	"Actinopterygii"	"Tetraodontiformes"	"Aracanidae"	0	0	1	"demersal"	NA
"1689"	"Fis-47744"	14562	"Aracana ornata"	"Aracana"	"279677"	"Actinopterygii"	"Tetraodontiformes"	"Aracanidae"	0	0	1	"demersal"	NA
"1690"	"Fis-35882"	14564	"Caprichthys gymnura"	"Caprichthys"	"280028"	"Actinopterygii"	"Tetraodontiformes"	"Aracanidae"	0	0	1	"demersal"	NA
"1691"	"Fis-35883"	14566	"Capropygia unistriata"	"Capropygia"	"280033"	"Actinopterygii"	"Tetraodontiformes"	"Aracanidae"	0	0	1	"demersal"	NA
"1692"	"Fis-29188"	14568	"Arothron firmamentum"	"Arothron"	"219927"	"Actinopterygii"	"Tetraodontiformes"	"Tetraodontidae"	0	0	1	"demersal"	NA
"1693"	"Fis-23827"	1457	"Spratelloides delicatulus"	"Spratelloides"	"126424"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"reef-associated"	NA
"1694"	"Fis-29189"	14570	"Omegophora armilla"	"Omegophora"	"281877"	"Actinopterygii"	"Tetraodontiformes"	"Tetraodontidae"	0	0	1	"demersal"	NA
"1695"	"Fis-29190"	14571	"Torquigener pleurogramma"	"Torquigener"	"278273"	"Actinopterygii"	"Tetraodontiformes"	"Tetraodontidae"	0	1	1	"demersal"	NA
"1696"	"Fis-35884"	14573	"Allomycterus pilatus"	"Allomycterus"	"279562"	"Actinopterygii"	"Tetraodontiformes"	"Diodontidae"	0	0	1	"demersal"	NA
"1697"	"Fis-29191"	14575	"Cyttus novaezealandiae"	"Cyttus"	"277985"	"Actinopterygii"	"Zeiformes"	"Cyttidae"	0	0	1	"demersal"	NA
"1698"	"Fis-35885"	14577	"Callanthias allporti"	"Callanthias"	"212524"	"Actinopterygii"	"Perciformes"	"Callanthiidae"	0	0	1	"reef-associated"	NA
"1699"	"Fis-23828"	1458	"Spratelloides gracilis"	"Spratelloides"	"212263"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	NA
"1700"	"Fis-29192"	14582	"Hyporhamphus melanochir"	"Hyporhamphus"	"272186"	"Actinopterygii"	"Beloniformes"	"Hemiramphidae"	0	1	1	"pelagic-neritic"	NA
"1701"	"Fis-30670"	1459	"Spratelloides lewisi"	"Spratelloides"	"272278"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	NA
"1702"	"Fis-29193"	14591	"Paraplesiops meleagris"	"Paraplesiops"	"282087"	"Actinopterygii"	"Perciformes"	"Plesiopidae"	0	0	1	"reef-associated"	NA
"1703"	"Fis-22836"	146	"Thunnus obesus"	"Thunnus"	"127028"	"Actinopterygii"	"Perciformes"	"Scombridae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"1704"	"Fis-30671"	1460	"Spratelloides robustus"	"Spratelloides"	"272279"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	1	1	"pelagic-neritic"	NA
"1705"	"Fis-29194"	14601	"Acanthopagrus butcheri"	"Acanthopagrus"	"279071"	"Actinopterygii"	"Perciformes"	"Sparidae"	1	1	1	"demersal"	NA
"1706"	"Fis-29195"	14604	"Girella zebra"	"Girella"	"280871"	"Actinopterygii"	"Perciformes"	"Kyphosidae"	0	1	1	"reef-associated"	NA
"1707"	"Fis-63277"	14605	"Chironemus georgianus"	"Chironemus"	"280157"	"Actinopterygii"	"Perciformes"	"Chironemidae"	0	0	1	"demersal"	NA
"1708"	"Fis-139081"	14606	"Arripis truttacea"	"Arripis"	"279694"	"Actinopterygii"	"Perciformes"	"Arripidae"	0	1	1	"benthopelagic"	NA
"1709"	"Fis-23573"	1461	"Jenkinsia lamprotaenia"	"Jenkinsia"	"281198"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"reef-associated"	" "
"1710"	"Fis-30152"	1462	"Jenkinsia majua"	"Jenkinsia"	"281199"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"reef-associated"	NA
"1711"	"Fis-164068"	14620	"Scorpis georgiana"	"Scorpis"	"712743"	"Actinopterygii"	"Perciformes"	"Kyphosidae"	0	0	1	"reef-associated"	NA
"1712"	"Fis-150434"	14628	"Hypoplectrodes nigroruber"	"Hypoplectrodes"	"281109"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"reef-associated"	NA
"1713"	"Fis-23574"	1464	"Jenkinsia stolifera"	"Jenkinsia"	"281201"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"reef-associated"	NA
"1714"	"Fis-23830"	1465	"Sprattus antipodum"	"Sprattus"	"272280"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	NA
"1715"	"Fis-23831"	1466	"Sprattus fuegensis"	"Sprattus"	"272281"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	"oceanodromous"
"1716"	"Fis-35891"	14660	"Ecsenius axelrodi"	"Ecsenius"	"277649"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"1717"	"Fis-35892"	14661	"Ecsenius paroculus"	"Ecsenius"	"277675"	"Actinopterygii"	"Perciformes"	"Blenniidae"	0	0	1	"reef-associated"	NA
"1718"	"Fis-23832"	1467	"Sprattus muelleri"	"Sprattus"	"272282"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	NA
"1719"	"Fis-23833"	1468	"Sprattus novaehollandiae"	"Sprattus"	"272283"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	1	1	"pelagic-neritic"	NA
"1720"	"Fis-29198"	14681	"Stellifer stellifer"	"Stellifer"	"276169"	"Actinopterygii"	"Perciformes"	"Sciaenidae"	0	1	1	"demersal"	NA
"1721"	"Fis-29200"	14685	"Gymnothorax marshallensis"	"Gymnothorax"	"271848"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"reef-associated"	NA
"1722"	"Fis-149505"	14688	"Gymnothorax monostigma"	"Gymnothorax"	"271855"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"reef-associated"	NA
"1723"	"Fis-49220"	147	"Thunnus thynnus"	"Thunnus"	"127029"	"Actinopterygii"	"Perciformes"	"Scombridae"	0	1	1	"pelagic-oceanic"	"oceanodromous"
"1724"	"Fis-23448"	1470	"Clupeonella cultriventris"	"Clupeonella"	"126418"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	1	1	1	"pelagic-neritic"	"anadromous"
"1725"	"Fis-22193"	14701	"Mugil trichodon"	"Mugil"	"273660"	"Actinopterygii"	"Mugiliformes"	"Mugilidae"	1	1	1	"pelagic-neritic"	"catadromous"
"1726"	"Fis-54081"	1477	"Sardinops sagax"	"Sardinops"	"217452"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	"oceanodromous"
"1727"	"Fis-23533"	1478	"Harengula clupeola"	"Harengula"	"277549"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	1	1	"reef-associated"	NA
"1728"	"Fis-23534"	1479	"Harengula humeralis"	"Harengula"	"367197"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"reef-associated"	NA
"1729"	"Fis-22838"	148	"Thunnus tonggol"	"Thunnus"	"219722"	"Actinopterygii"	"Perciformes"	"Scombridae"	0	0	1	"pelagic-neritic"	"oceanodromous"
"1730"	"Fis-30087"	1480	"Harengula jaguana"	"Harengula"	"277551"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	1	1	"reef-associated"	NA
"1731"	"Fis-23535"	1481	"Harengula thrissina"	"Harengula"	"277552"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	1	1	"pelagic-neritic"	NA
"1732"	"Fis-163616"	14817	"Apogonichthyoides opercularis"	"Apogonichthyoides"	"475089"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	0	1	"reef-associated"	NA
"1733"	"Fis-30438"	1482	"Opisthonema berlangai"	"Opisthonema"	"275502"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	NA
"1734"	"Fis-170335"	14820	"Ostorhinchus pallidofasciatus"	"Ostorhinchus"	"1011718"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	0	1	"reef-associated"	NA
"1735"	"Fis-167306"	14822	"Ostorhinchus rueppellii"	"Ostorhinchus"	"712685"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	1	1	"reef-associated"	NA
"1736"	"Fis-23680"	1483	"Opisthonema bulleri"	"Opisthonema"	"275503"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	NA
"1737"	"Fis-170342"	14832	"Ostorhinchus victoriae"	"Ostorhinchus"	"1021290"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	0	1	"reef-associated"	NA
"1738"	"Fis-23681"	1484	"Opisthonema libertate"	"Opisthonema"	"275504"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	NA
"1739"	"Fis-30439"	1485	"Opisthonema medirastre"	"Opisthonema"	"275505"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	NA
"1740"	"Fis-23682"	1486	"Opisthonema oglinum"	"Opisthonema"	"158695"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"reef-associated"	NA
"1741"	"Fis-35907"	14861	"Foa fo"	"Foa"	"279256"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	0	1	"reef-associated"	NA
"1742"	"Fis-23538"	1487	"Herklotsichthys blackburni"	"Herklotsichthys"	"272260"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	NA
"1743"	"Fis-29207"	14871	"Gymnapogon annona"	"Gymnapogon"	"278708"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	0	1	"benthopelagic"	NA
"1744"	"Fis-22442"	14873	"Quinca mirifica"	"Quinca"	"320892"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	0	1	"reef-associated"	NA
"1745"	"Fis-142112"	14876	"Cercamia eremia"	"Cercamia"	"280082"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	0	1	"reef-associated"	NA
"1746"	"Fis-23539"	1488	"Herklotsichthys castelnaui"	"Herklotsichthys"	"272261"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	1	1	1	"pelagic-neritic"	NA
